,Unnamed: 0,tweet,language,hastags,attherate,urls,tokenized_Tweet,filteredToken,clean_tweet,emojis
908,908,Thanks @CMOMaharashtra and @RailwaySeva for this kind and needful strategy for unnecessary traveling people from Mumbai local during this Corona pandamic.  Thanks @LoksattaLive Marathi newspaper for this news.  https://t.co/9jBqQsxDXk,en,[],"['@CMOMaharashtra', '@RailwaySeva', '@LoksattaLive']",['https://t.co/9jBqQsxDXk'],"['Thanks', 'CMOMaharashtra', 'and', 'RailwaySeva', 'for', 'this', 'kind', 'and', 'needful', 'strategy', 'for', 'unnecessary', 'traveling', 'people', 'from', 'Mumbai', 'local', 'during', 'this', 'Corona', 'pandamic', 'Thanks', 'LoksattaLive', 'Marathi', 'newspaper', 'for', 'this', 'news', 'https', 't.co/9jBqQsxDXk']",,Thanks and for this kind and needful strategy for unnecessary traveling people from Mumbai local during this Corona pandamic Thanks Marathi newspaper for this news ,[]
909,909,Number of kids vaccinated in US: 7 million.   Number of kids in US who died from vaccine-related myocarditis: zero.   Number of kids corona positive in India :12 % of total cases  Number of kids vaccinated in India:zero #GetSwasthIndia #CoronaVirusUpdates #Vaccinated,en,"['#GetSwasthIndia', '#CoronaVirusUpdates', '#Vaccinated']",[],[],"['Number', 'of', 'kids', 'vaccinated', 'in', 'US', '7', 'million', 'Number', 'of', 'kids', 'in', 'US', 'who', 'died', 'from', 'vaccine-related', 'myocarditis', 'zero', 'Number', 'of', 'kids', 'corona', 'positive', 'in', 'India', '12', 'of', 'total', 'cases', 'Number', 'of', 'kids', 'vaccinated', 'in', 'India', 'zero', 'GetSwasthIndia', 'CoronaVirusUpdates', 'Vaccinated']",,Number of kids vaccinated in US: 7 million Number of kids in US who died from vaccinerelated myocarditis: zero Number of kids corona positive in India :12 % of total cases Number of kids vaccinated in India:zero ,[]
910,910,Plz hep us sir.. @PawanKalyan My Brother Is Suffering with damaged LUNGS by Corona Virus. We Need Your Help To Provide For His Treatment..  https://t.co/OrvDqn8L2o,en,[],['@PawanKalyan'],['https://t.co/OrvDqn8L2o'],"['Plz', 'hep', 'us', 'sir', 'PawanKalyan', 'My', 'Brother', 'Is', 'Suffering', 'with', 'damaged', 'LUNGS', 'by', 'Corona', 'Virus', 'We', 'Need', 'Your', 'Help', 'To', 'Provide', 'For', 'His', 'Treatment', 'https', 't.co/OrvDqn8L2o']",,Plz hep us sir My Brother Is Suffering with damaged LUNGS by Corona Virus We Need Your Help To Provide For His Treatment ,[]
911,911,"For some it was pandemic, for others it was just a disease and for masses it is still a information. #Corona",en,['#Corona'],[],[],"['For', 'some', 'it', 'was', 'pandemic', 'for', 'others', 'it', 'was', 'just', 'a', 'disease', 'and', 'for', 'masses', 'it', 'is', 'still', 'a', 'information', 'Corona']",,For some it was pandemic for others it was just a disease and for masses it is still a information ,[]
912,912,"2 years ago,  Nobody knows, Moving out of home will become this difficult! 🥺  Get yourself vaccinated ASAP !🙏🏻  #CovidVaccine #COVID19 #Corona #coronavirus #StaySafeStayHealthy",en,"['#CovidVaccine', '#COVID19', '#Corona', '#coronavirus', '#StaySafeStayHealthy']",[],[],"['2', 'years', 'ago', 'Nobody', 'knows', 'Moving', 'out', 'of', 'home', 'will', 'become', 'this', 'difficult', '🥺', 'Get', 'yourself', 'vaccinated', 'ASAP', '🙏🏻', 'CovidVaccine', 'COVID19', 'Corona', 'coronavirus', 'StaySafeStayHealthy']",,2 years ago Nobody knows Moving out of home will become this difficult 🥺 Get yourself vaccinated ASAP 🙏🏻 ,"['🥺', '🙏🏻']"
913,913,@SonuSood Sir need urgent help. My friend @Sayanti32216076 is in trouble. Her mother is admitted in the hospital from 10th of june she is affected by corona and the hospital charges are about 16 lakh still now and it will increase further. Sir please do help her she is helpless.  https://t.co/02jCYhXi3W,en,[],"['@SonuSood', '@Sayanti32216076']",['https://t.co/02jCYhXi3W'],"['SonuSood', 'Sir', 'need', 'urgent', 'help', 'My', 'friend', 'Sayanti32216076', 'is', 'in', 'trouble', 'Her', 'mother', 'is', 'admitted', 'in', 'the', 'hospital', 'from', '10th', 'of', 'june', 'she', 'is', 'affected', 'by', 'corona', 'and', 'the', 'hospital', 'charges', 'are', 'about', '16', 'lakh', 'still', 'now', 'and', 'it', 'will', 'increase', 'further', 'Sir', 'please', 'do', 'help', 'her', 'she', 'is', 'helpless', 'https', 't.co/02jCYhXi3W']",, Sir need urgent help My friend is in trouble Her mother is admitted in the hospital from 10th of june she is affected by corona and the hospital charges are about 16 lakh still now and it will increase further Sir please do help her she is helpless ,[]
914,914,@artamumu They developed while we were busy with corona virus stuff 🥲,en,[],['@artamumu'],[],"['artamumu', 'They', 'developed', 'while', 'we', 'were', 'busy', 'with', 'corona', 'virus', 'stuff', '🥲']",, They developed while we were busy with corona virus stuff 🥲,['🥲']
915,915,..Disaster of corona war and climate war will surely intensify. Imam Mahdi Nasser Mohammad Al-Yemeni 21 - Ramadan - 1442 AH 03 - 05 - 2021 AD 12:35 pm  https://t.co/j8cOBYHoa2 18 #CoronaAndClimateWarTragedy jfKnG!,en,['#CoronaAndClimateWarTragedy'],[],['https://t.co/j8cOBYHoa2'],"['Disaster', 'of', 'corona', 'war', 'and', 'climate', 'war', 'will', 'surely', 'intensify', 'Imam', 'Mahdi', 'Nasser', 'Mohammad', 'Al-Yemeni', '21', 'Ramadan', '1442', 'AH', '03', '05', '2021', 'AD', '12:35', 'pm', 'https', 't.co/j8cOBYHoa2', '18', 'CoronaAndClimateWarTragedy', 'jfKnG']",,Disaster of corona war and climate war will surely intensify Imam Mahdi Nasser Mohammad AlYemeni 21  Ramadan  1442 AH 03  05  2021 AD 12:35 pm  18 jfKnG,[]
916,916,..Disaster of corona war and climate war will surely intensify. Imam Mahdi Nasser Mohammad Al-Yemeni 21 - Ramadan - 1442 AH 03 - 05 - 2021 AD 12:35 pm  https://t.co/j8cOBYHoa2 5 #CoronaAndClimateWarTragedy ow6geb,en,['#CoronaAndClimateWarTragedy'],[],['https://t.co/j8cOBYHoa2'],"['Disaster', 'of', 'corona', 'war', 'and', 'climate', 'war', 'will', 'surely', 'intensify', 'Imam', 'Mahdi', 'Nasser', 'Mohammad', 'Al-Yemeni', '21', 'Ramadan', '1442', 'AH', '03', '05', '2021', 'AD', '12:35', 'pm', 'https', 't.co/j8cOBYHoa2', '5', 'CoronaAndClimateWarTragedy', 'ow6geb']",,Disaster of corona war and climate war will surely intensify Imam Mahdi Nasser Mohammad AlYemeni 21  Ramadan  1442 AH 03  05  2021 AD 12:35 pm  5 ow6geb,[]
917,917,"Corona fighter Mulnivasi muslim munch team Pune Free of cost no charges , 1200 above body cremation, dafan, at all over pune and other villages .  https://t.co/UbvTicNa9a",en,[],[],['https://t.co/UbvTicNa9a'],"['Corona', 'fighter', 'Mulnivasi', 'muslim', 'munch', 'team', 'Pune', 'Free', 'of', 'cost', 'no', 'charges', '1200', 'above', 'body', 'cremation', 'dafan', 'at', 'all', 'over', 'pune', 'and', 'other', 'villages', 'https', 't.co/UbvTicNa9a']",,Corona fighter Mulnivasi muslim munch team Pune Free of cost no charges  1200 above body cremation dafan at all over pune and other villages  ,[]
918,918,"""We fear hunger, not corona virus"".",en,[],[],[],"['We', 'fear', 'hunger', 'not', 'corona', 'virus']",,We fear hunger not corona virus,[]
919,919,@kkalpu  @Kavita_M57 ... beautiful Bengaluru weather at 23 * ...and corona nearly gone ☺️,en,[],"['@kkalpu', '@Kavita_M57']",[],"['kkalpu', 'Kavita_M57', 'beautiful', 'Bengaluru', 'weather', 'at', '23', 'and', 'corona', 'nearly', 'gone', '☺️']",,  beautiful Bengaluru weather at 23 * and corona nearly gone ☺️,['☺️']
920,920,@dhruman39 @DGPPunjabPolice Good effort. Mental and physical health is of utmost importance always and specially in Corona times when people are feeling depressed and under stress. Punjab Police care for it’s people and honest officials are doing their best for the public. God bless them all.,en,[],"['@dhruman39', '@DGPPunjabPolice']",[],"['dhruman39', 'DGPPunjabPolice', 'Good', 'effort', 'Mental', 'and', 'physical', 'health', 'is', 'of', 'utmost', 'importance', 'always', 'and', 'specially', 'in', 'Corona', 'times', 'when', 'people', 'are', 'feeling', 'depressed', 'and', 'under', 'stress', 'Punjab', 'Police', 'care', 'for', 'it', '’', 's', 'people', 'and', 'honest', 'officials', 'are', 'doing', 'their', 'best', 'for', 'the', 'public', 'God', 'bless', 'them', 'all']",, Good effort Mental and physical health is of utmost importance always and specially in Corona times when people are feeling depressed and under stress Punjab Police care for it’s people and honest officials are doing their best for the public God bless them all,[]
921,921,"@mybmcWardE plz Help, us I my self suffering from breathing pblm ,I am worried we shouldn't face any BIG pblm then CORONA cz of this alll illegal pigeons wch are producing mosquitoes ,insects &amp; smells &amp; all shirt things ( plz look after it )  https://t.co/43cn8PKuxp",en,[],['@mybmcWardE'],['https://t.co/43cn8PKuxp'],"['mybmcWardE', 'plz', 'Help', 'us', 'I', 'my', 'self', 'suffering', 'from', 'breathing', 'pblm', 'I', 'am', 'worried', 'we', 'should', ""n't"", 'face', 'any', 'BIG', 'pblm', 'then', 'CORONA', 'cz', 'of', 'this', 'alll', 'illegal', 'pigeons', 'wch', 'are', 'producing', 'mosquitoes', 'insects', 'amp', 'smells', 'amp', 'all', 'shirt', 'things', 'plz', 'look', 'after', 'it', 'https', 't.co/43cn8PKuxp']",, plz Help us I my self suffering from breathing pblm I am worried we shouldnt face any BIG pblm then CORONA cz of this alll illegal pigeons wch are producing mosquitoes insects amp smells amp all shirt things ( plz look after it ) ,[]
922,922,"If you think your car deserve the best car tow service.... then think of us. We will give you the best service Ever. call 9871525989, 9810053846, 9971380132. #HondaF1 #HondaCRV #COVID19Vic @HondaCarIndia @HondaJP @HondaRacingF1 #COVID19 #Covid_19 #Corona #Corinthians  https://t.co/zlc6j8mB8r",en,"['#HondaF1', '#HondaCRV', '#COVID19Vic', '#COVID19', '#Covid_19', '#Corona', '#Corinthians']","['@HondaCarIndia', '@HondaJP', '@HondaRacingF1']",['https://t.co/zlc6j8mB8r'],"['If', 'you', 'think', 'your', 'car', 'deserve', 'the', 'best', 'car', 'tow', 'service', 'then', 'think', 'of', 'us', 'We', 'will', 'give', 'you', 'the', 'best', 'service', 'Ever', 'call', '9871525989', '9810053846', '9971380132', 'HondaF1', 'HondaCRV', 'COVID19Vic', 'HondaCarIndia', 'HondaJP', 'HondaRacingF1', 'COVID19', 'Covid_19', 'Corona', 'Corinthians', 'https', 't.co/zlc6j8mB8r']",,If you think your car deserve the best car tow service then think of us We will give you the best service Ever call 9871525989 9810053846 9971380132 ,[]
923,923,I am really scared of how Europe is again very chill. #Corona isn’t over people!,en,['#Corona'],[],[],"['I', 'am', 'really', 'scared', 'of', 'how', 'Europe', 'is', 'again', 'very', 'chill', 'Corona', 'isn', '’', 't', 'over', 'people']",,I am really scared of how Europe is again very chill isn’t over people,[]
924,924,I Just Want To Travel The World Like Corona Virus Has...🦠,en,[],[],[],"['I', 'Just', 'Want', 'To', 'Travel', 'The', 'World', 'Like', 'Corona', 'Virus', 'Has', '🦠']",,I Just Want To Travel The World Like Corona Virus Has🦠,['🦠']
925,925,In Meghalaya People more distressed with NPP led MDA Govt. than #Covid19: @INCIndia @airnewsalerts @INCMeghalaya,en,['#Covid19:'],"['@INCIndia', '@airnewsalerts', '@INCMeghalaya']",[],"['In', 'Meghalaya', 'People', 'more', 'distressed', 'with', 'NPP', 'led', 'MDA', 'Govt', 'than', 'Covid19', 'INCIndia', 'airnewsalerts', 'INCMeghalaya']",,In Meghalaya People more distressed with NPP led MDA Govt than ,[]
926,926,Plantation drive in memory of those who lost their battle to COVID-19 on 5th June...  @Dkumarchandel @AmarUjalaNews @tricitytoday @HTNoidaGzb @TOINoida @DainikHint @JagranNews  https://t.co/tjv8wAInc4,en,[],"['@Dkumarchandel', '@AmarUjalaNews', '@tricitytoday', '@HTNoidaGzb', '@TOINoida', '@DainikHint', '@JagranNews']",['https://t.co/tjv8wAInc4'],"['Plantation', 'drive', 'in', 'memory', 'of', 'those', 'who', 'lost', 'their', 'battle', 'to', 'COVID-19', 'on', '5th', 'June', 'Dkumarchandel', 'AmarUjalaNews', 'tricitytoday', 'HTNoidaGzb', 'TOINoida', 'DainikHint', 'JagranNews', 'https', 't.co/tjv8wAInc4']",,Plantation drive in memory of those who lost their battle to COVID19 on 5th June ,[]
927,927,"And I totally agree with Dr in demand that current COVID-19 Pandemic Doctors are suffering! It’s already been stressful and this NLE will make it more worse, at least an online module and exam like @NBRC_tweets and documenting CME will solve the problem 3/3.",en,[],['@NBRC_tweets'],[],"['And', 'I', 'totally', 'agree', 'with', 'Dr', 'in', 'demand', 'that', 'current', 'COVID-19', 'Pandemic', 'Doctors', 'are', 'suffering', 'It', '’', 's', 'already', 'been', 'stressful', 'and', 'this', 'NLE', 'will', 'make', 'it', 'more', 'worse', 'at', 'least', 'an', 'online', 'module', 'and', 'exam', 'like', 'NBRC_tweets', 'and', 'documenting', 'CME', 'will', 'solve', 'the', 'problem', '3/3']",,And I totally agree with Dr in demand that current COVID19 Pandemic Doctors are suffering It’s already been stressful and this NLE will make it more worse at least an online module and exam like and documenting CME will solve the problem 3/3,[]
928,928,Airlines press U.S. on refusal to lift COVID-19 travel restrictions  https://t.co/jBoPHUEiBA #Sipgrab #UnitingPeopleWithThePossibilities,en,"['#Sipgrab', '#UnitingPeopleWithThePossibilities']",[],['https://t.co/jBoPHUEiBA'],"['Airlines', 'press', 'U.S', 'on', 'refusal', 'to', 'lift', 'COVID-19', 'travel', 'restrictions', 'https', 't.co/jBoPHUEiBA', 'Sipgrab', 'UnitingPeopleWithThePossibilities']",,Airlines press US on refusal to lift COVID19 travel restrictions  ,[]
929,929,":(  Lioness dies of Covid-19 at Chennai zoo, eight other lions test positive  https://t.co/RoGOuy4zQN via @IndianExpress",en,[],['@IndianExpress'],['https://t.co/RoGOuy4zQN'],"['Lioness', 'dies', 'of', 'Covid-19', 'at', 'Chennai', 'zoo', 'eight', 'other', 'lions', 'test', 'positive', 'https', 't.co/RoGOuy4zQN', 'via', 'IndianExpress']",,:( Lioness dies of Covid19 at Chennai zoo eight other lions test positive  via ,[]
930,930,":(    Lioness dies of Covid-19 at Chennai zoo, eight other lions test positive  https://t.co/RoGOuy4zQN via @IndianExpress",en,[],['@IndianExpress'],['https://t.co/RoGOuy4zQN'],"['Lioness', 'dies', 'of', 'Covid-19', 'at', 'Chennai', 'zoo', 'eight', 'other', 'lions', 'test', 'positive', 'https', 't.co/RoGOuy4zQN', 'via', 'IndianExpress']",,:( Lioness dies of Covid19 at Chennai zoo eight other lions test positive  via ,[]
931,931,"Got vaccinated today, okay bye COVID-19 👋🏻",en,[],[],[],"['Got', 'vaccinated', 'today', 'okay', 'bye', 'COVID-19', '👋🏻']",,Got vaccinated today okay bye COVID19 👋🏻,['👋🏻']
932,932,Our meeting before COVID-19  https://t.co/LEGyjTPaqT,en,[],[],['https://t.co/LEGyjTPaqT'],"['Our', 'meeting', 'before', 'COVID-19', 'https', 't.co/LEGyjTPaqT']",,Our meeting before COVID19 ,[]
933,933,Another side people’s were facing COVID-19 people’s expired in home &amp; cant report the daily reports that’s only media figures if you want to plus them then 100+ death daily as per @AJEnglish next can’t listen the Govt. Sop’s. I said to our Prime Minister @ImranKhanPTI  https://t.co/qACRayEEkT,en,[],"['@AJEnglish', '@ImranKhanPTI']",['https://t.co/qACRayEEkT'],"['Another', 'side', 'people', '’', 's', 'were', 'facing', 'COVID-19', 'people', '’', 's', 'expired', 'in', 'home', 'amp', 'cant', 'report', 'the', 'daily', 'reports', 'that', '’', 's', 'only', 'media', 'figures', 'if', 'you', 'want', 'to', 'plus', 'them', 'then', '100', 'death', 'daily', 'as', 'per', 'AJEnglish', 'next', 'can', '’', 't', 'listen', 'the', 'Govt', 'Sop', '’', 's', 'I', 'said', 'to', 'our', 'Prime', 'Minister', 'ImranKhanPTI', 'https', 't.co/qACRayEEkT']",,Another side people’s were facing COVID19 people’s expired in home amp cant report the daily reports that’s only media figures if you want to plus them then 100+ death daily as per next can’t listen the Govt Sop’s I said to our Prime Minister ,[]
934,934,Alway's God blessed to Pakistan but right nowadays in that pandemic people’s were violent to much because of COVID-19 that’s after shocks respectively. please save the Pakistan because in every side either it was provinces Sindh &amp; Punjab to much critical condition like CIVIL WAR.  https://t.co/fxncpPHtaF,en,[],[],['https://t.co/fxncpPHtaF'],"['Alway', ""'s"", 'God', 'blessed', 'to', 'Pakistan', 'but', 'right', 'nowadays', 'in', 'that', 'pandemic', 'people', '’', 's', 'were', 'violent', 'to', 'much', 'because', 'of', 'COVID-19', 'that', '’', 's', 'after', 'shocks', 'respectively', 'please', 'save', 'the', 'Pakistan', 'because', 'in', 'every', 'side', 'either', 'it', 'was', 'provinces', 'Sindh', 'amp', 'Punjab', 'to', 'much', 'critical', 'condition', 'like', 'CIVIL', 'WAR', 'https', 't.co/fxncpPHtaF']",,Always God blessed to Pakistan but right nowadays in that pandemic people’s were violent to much because of COVID19 that’s after shocks respectively please save the Pakistan because in every side either it was provinces Sindh amp Punjab to much critical condition like CIVIL WAR ,[]
935,935,"Employers must vaccinate their workers before opening for production, otherwise risk mass infection among employees. @AzminAli  Malaysia manufacturers reduce output as COVID-19 lockdown limits workforce capacity to 60%    https://t.co/34vdMp4PEP",en,[],['@AzminAli'],['https://t.co/34vdMp4PEP'],"['Employers', 'must', 'vaccinate', 'their', 'workers', 'before', 'opening', 'for', 'production', 'otherwise', 'risk', 'mass', 'infection', 'among', 'employees', 'AzminAli', 'Malaysia', 'manufacturers', 'reduce', 'output', 'as', 'COVID-19', 'lockdown', 'limits', 'workforce', 'capacity', 'to', '60', 'https', 't.co/34vdMp4PEP']",,Employers must vaccinate their workers before opening for production otherwise risk mass infection among employees Malaysia manufacturers reduce output as COVID19 lockdown limits workforce capacity to 60% ,[]
936,936,G.Prix officially off for 2021.  Formula 1: Singapore Grand Prix cancelled for second year in a row amid COVID-19 pandemic   https://t.co/CArcrLNtSD,en,[],[],['https://t.co/CArcrLNtSD'],"['G.Prix', 'officially', 'off', 'for', '2021', 'Formula', '1', 'Singapore', 'Grand', 'Prix', 'cancelled', 'for', 'second', 'year', 'in', 'a', 'row', 'amid', 'COVID-19', 'pandemic', 'https', 't.co/CArcrLNtSD']",,GPrix officially off for 2021 Formula 1: Singapore Grand Prix cancelled for second year in a row amid COVID19 pandemic ,[]
937,937,@ThaneCityPolice @TMCaTweetAway @mieknathshinde after 11pm at 3hat Naka RTO police harrase people and stop vehicles and talk like goon and also not properly ware mask no social distancing are they saving us from covid19 or spreading more infections #vasuliagadi,en,['#vasuliagadi'],"['@ThaneCityPolice', '@TMCaTweetAway', '@mieknathshinde']",[],"['ThaneCityPolice', 'TMCaTweetAway', 'mieknathshinde', 'after', '11pm', 'at', '3hat', 'Naka', 'RTO', 'police', 'harrase', 'people', 'and', 'stop', 'vehicles', 'and', 'talk', 'like', 'goon', 'and', 'also', 'not', 'properly', 'ware', 'mask', 'no', 'social', 'distancing', 'are', 'they', 'saving', 'us', 'from', 'covid19', 'or', 'spreading', 'more', 'infections', 'vasuliagadi']",, after 11pm at 3hat Naka RTO police harrase people and stop vehicles and talk like goon and also not properly ware mask no social distancing are they saving us from covid19 or spreading more infections ,[]
