,words,scores
1466,advisori,3
1467,genuin,3
1468,uncivil,3
1469,uneduc,3
1470,narrow,3
1471,logo,3
1472,walo,3
1473,fleet,3
1474,didi,3
1475,ahmedabad,3
1476,behalf,3
1477,normalci,3
1478,tighten,3
1479,punjab,3
1480,encount,3
1481,raj,3
1482,who,3
1483,failur,3
1484,technic,3
1485,inaugur,3
1486,liber,3
1487,aliv,3
1488,judiciari,3
1489,illeg,3
1490,ceremoni,3
1491,multipl,3
1492,unbear,3
1493,fir,3
1494,creatur,3
1495,chalo,3
1496,part,3
1497,mubarak,3
1498,upcom,3
1499,premier,3
1500,print,3
1501,subscrib,3
1502,minor,3
1503,propos,3
1504,expo,3
1505,float,3
1506,kota,3
1507,rural,3
1508,capit,3
1509,acceler,3
1510,onli,3
1511,businessman,3
1512,carri,3
1513,sent,3
1514,pollut,3
1515,tonight,3
1516,rumour,3
1517,committe,3
1518,manufactur,3
1519,sahib,3
1520,brand,3
1521,invest,3
1522,spokesperson,3
1523,land,3
1524,ppe,3
1525,prior,3
1526,affair,3
1527,wuhan,3
1528,intent,3
1529,presenc,3
1530,civilian,3
1531,region,3
1532,occas,3
1533,quot,3
1534,hypothesi,3
1535,britain,3
1536,newli,3
1537,extern,3
1538,beta,3
1539,sequenc,3
1540,laboratori,3
1541,remind,3
1542,host,3
1543,reddi,3
1544,motiv,3
1545,convey,3
1546,circul,3
1547,vehicl,3
1548,oddeven,3
1549,cultur,3
1550,transpar,3
1551,quickli,3
1552,refer,3
1553,coin,3
1554,vibrant,3
1555,put,3
1556,lover,3
1557,rel,3
1558,kamrup,3
1559,stall,3
1560,permit,3
1561,interdistrict,3
1562,jampk,3
1563,captur,3
1564,livelihood,3
1565,pradesh,3
1566,pharmaci,3
1567,saigon,3
1568,taliban,3
1569,roll,3
1570,nerul,3
1571,hosp,3
1572,cancer,3
1573,mandat,3
1574,cdc,3
1575,tremend,3
1576,ahead,3
1577,ceo,3
1578,walmart,3
1579,msp,3
1580,sarawak,2
1581,blair,2
1582,cond,2
1583,buddi,2
1584,race,2
1585,unusu,2
1586,urself,2
1587,ramp,2
1588,output,2
1589,dozen,2
1590,discu,2
1591,reveal,2
1592,sinopharm,2
1593,mail,2
1594,strengthen,2
1595,infra,2
1596,gain,2
1597,inter,2
1598,bbc,2
1599,infecti,2
1600,strike,2
1601,armi,2
1602,dept,2
1603,church,2
1604,deadlier,2
1605,asian,2
1606,brilliant,2
1607,childhood,2
1608,joy,2
1609,suresh,2
1610,sincer,2
1611,hardwork,2
1612,renew,2
1613,con,2
1614,airlin,2
1615,visitor,2
1616,alert,2
1617,mahathir,2
1618,feed,2
1619,tragedi,2
1620,gym,2
1621,neat,2
1622,ave,2
1623,harbour,2
1624,spoken,2
1625,cricket,2
1626,chairman,2
1627,sec,2
1628,wash,2
1629,smell,2
1630,box,2
1631,suppos,2
1632,escal,2
1633,assist,2
1634,match,2
1635,covidrel,2
1636,confus,2
1637,finish,2
1638,stadium,2
1639,procur,2
1640,substandard,2
1641,stock,2
1642,pakcik,2
1643,bertongkat,2
1644,lay,2
1645,wfh,2
1646,dah,2
1647,bagi,2
1648,democrat,2
1649,london,2
1650,aku,2
1651,awal,2
1652,italian,2
1653,badli,2
1654,pressur,2
1655,nake,2
1656,phuket,2
1657,corp,2
1658,pull,2
1659,suffoc,2
1660,shiv,2
1661,discount,2
1662,amazon,2
1663,copi,2
1664,consumpt,2
1665,favor,2
1666,neighborhood,2
1667,nhi,2
1668,disappoint,2
1669,warm,2
1670,confer,2
1671,prosper,2
1672,arabia,2
1673,tutor,2
1674,rac,2
1675,lemonad,2
1676,namast,2
1677,tht,2
1678,scene,2
1679,huh,2
1680,kick,2
1681,baad,2
1682,block,2
1683,stuff,2
1684,stpi,2
1685,compens,2
1686,yangon,2
1687,cemeteri,2
1688,bubbl,2
1689,wouldnt,2
1690,forgotten,2
1691,divid,2
1692,kalay,2
1693,fuck,2
1694,endur,2
1695,elak,2
1696,dapat,2
1697,canada,2
1698,accuraci,2
1699,fever,2
1700,swift,2
1701,wall,2
1702,kabbah,2
1703,pap,2
1704,evolut,2
1705,concept,2
1706,irrit,2
1707,lah,2
1708,describ,2
1709,sham,2
1710,accident,2
1711,swallow,2
1712,fault,2
1713,uncl,2
1714,deduct,2
1715,lasthr,2
1716,dhabi,2
1717,cousin,2
1718,shape,2
1719,datedtrain,2
1720,sdah,2
1721,mldt,2
1722,compart,2
1723,neutral,2
1724,zone,2
1725,grate,2
1726,distinguish,2
1727,sadli,2
1728,ourself,2
1729,rite,2
1730,gujarat,2
1731,ram,2
1732,privileg,2
1733,impli,2
1734,grave,2
1735,belov,2
1736,mantra,2
1737,caseload,2
1738,surgeri,2
1739,cabinet,2
1740,marina,2
1741,bay,2
1742,sand,2
1743,casino,2
1744,deseas,2
1745,nurseri,2
1746,sky,2
1747,thread,2
1748,jan,2
1749,experiment,2
1750,ameen,2
1751,master,2
1752,loos,2
1753,trap,2
1754,mai,2
1755,mistak,2
1756,criterion,2
1757,agit,2
1758,pick,2
1759,approxim,2
1760,rajya,2
1761,banerje,2
1762,casesmargin,2
1763,intn,2
1764,except,2
1765,prohibit,2
1766,launch,2
1767,council,2
1768,elder,2
1769,particip,2
1770,gradual,2
1771,mode,2
1772,net,2
1773,nowaday,2
1774,emiss,2
1775,jump,2
1776,beg,2
1777,desper,2
1778,plea,2
1779,troll,2
1780,stress,2
1781,peak,2
1782,gear,2
1783,sale,2
1784,extraordinari,2
1785,shopkeep,2
1786,percentag,2
1787,stabilis,2
1788,bout,2
1789,gut,2
1790,coup,2
1791,bcz,2
1792,agre,2
