tweet,clean_tweet,hastags,attherate,urls,emojis
"30/8/21@8PM:DRTSPR CHANNEL   https://t.co/H6cSymMtWO Dr Khadar Vali’s Challenge:MILLETS(SIRI DHANYA) as Food, Prevention &amp; TreatmentFor All Diseases-Corona 2/Nairobi Oshwal Women FaceBook:Tangella Siva Prasad Reddy.                      Dr Tangella Siva Prasad Reddy,Mob:9440465339  https://t.co/Z7UYhchliW",30/8/21 CHANNEL  Dr Khadar Vali’s Challenge:MILLETS(SIRI DHANYA) as Food Prevention amp TreatmentFor All DiseasesCorona 2/Nairobi Oshwal Women FaceBook:Tangella Siva Prasad Reddy Dr Tangella Siva Prasad ReddyMob:9440465339 ,[],[],"['https://t.co/H6cSymMtWO', 'https://t.co/Z7UYhchliW']",[]
"@Rachael67947693 So do I , I hope this Corona thing vanishes in thin air.", So do I  I hope this Corona thing vanishes in thin air,[],['@Rachael67947693'],[],[]
"In solidarity and support with everyone who is fighting the Covid-19 pandemic virus. May this whole pandemic situation ends soon. #mylifematters See all of you in the end of 2024. I am off for awhile on social media until 2024, but active to read yours.",In solidarity and support with everyone who is fighting the Covid19 pandemic virus May this whole pandemic situation ends soon See all of you in the end of 2024 I am off for awhile on social media until 2024 but active to read yours,['#mylifematters'],[],[],[]
Every time there is an ambulance that picks up to come to stay. (7/8/2021) #COVID19 #kitajagakita #PKRC #kementeriankesihatanmalaysia #thesanitiserman #iPhone12Pro  https://t.co/fiJKyXFkNA,Every time there is an ambulance that picks up to come to stay (7/8/2021) ,"['#COVID19', '#kitajagakita', '#PKRC', '#kementeriankesihatanmalaysia', '#thesanitiserman', '#iPhone12Pro']",[],['https://t.co/fiJKyXFkNA'],[]
“I was raised to treat the janitor with the same respect as the CEO” Tom Hardy #Thesanitiserman #COVID19 #kitajagakita #kementeriankesihatanmalaysia #PKRC #iPhone12Pro  https://t.co/vWduqxsHNq,“I was raised to treat the janitor with the same respect as the CEO” Tom Hardy ,"['#Thesanitiserman', '#COVID19', '#kitajagakita', '#kementeriankesihatanmalaysia', '#PKRC', '#iPhone12Pro']",[],['https://t.co/vWduqxsHNq'],[]
"Johnson &amp; Johnson's COVID-19 shot works well against Delta variant, study finds  https://t.co/cM3IEXrEAd",Johnson amp Johnsons COVID19 shot works well against Delta variant study finds ,[],[],['https://t.co/cM3IEXrEAd'],[]
"“When you photograph people in color, you photograph their clothes. But when you photograph people in Black and white, you photograph their souls! Ted Grant  #thesanitiserman #COVID19 #kitajagakita #kementeriankesihatanmalaysia #PKRC #iPhone12Pro  https://t.co/9676ZHfHpj",“When you photograph people in color you photograph their clothes But when you photograph people in Black and white you photograph their souls Ted Grant ,"['#thesanitiserman', '#COVID19', '#kitajagakita', '#kementeriankesihatanmalaysia', '#PKRC', '#iPhone12Pro']",[],['https://t.co/9676ZHfHpj'],[]
"“My work is like my vacation, so in a way every day is like Saturday.” – Ludacris #thesanitiserman #COVID19 #kitajagakita #kementeriankesihatanmalaysia #iPhone12Pro  https://t.co/7m4afYLSh2",“My work is like my vacation so in a way every day is like Saturday” – Ludacris ,"['#thesanitiserman', '#COVID19', '#kitajagakita', '#kementeriankesihatanmalaysia', '#iPhone12Pro']",[],['https://t.co/7m4afYLSh2'],[]
Morocco 🇲🇦 Opens Doors of its First ‘Smart’ Vaccination 💉💉💉 Center #Morocco #Maroc #المغرب #Africa #NorthAfrica #COVID #COVID19 #pandemic #vaccination #vaccines #vaccine   https://t.co/LuHaWek631,Morocco  Opens Doors of its First ‘Smart’ Vaccination  Center ,"['#Morocco', '#Maroc', '#المغرب', '#Africa', '#NorthAfrica', '#COVID', '#COVID19', '#pandemic', '#vaccination', '#vaccines', '#vaccine']",[],['https://t.co/LuHaWek631'],"['🇲🇦', '💉', '💉', '💉']"
Royal Air Maroc Issues Instructions For Moroccan 🇲🇦 Travellers #Morocco #Maroc #المغرب #Africa #NorthAfrica #travel #tourism #RoyalAirMaroc @RAM_Maroc #aviation #pandemic #COVID #COVID19 #vaccination  https://t.co/8SV2XqjS4x,Royal Air Maroc Issues Instructions For Moroccan  Travellers ,"['#Morocco', '#Maroc', '#المغرب', '#Africa', '#NorthAfrica', '#travel', '#tourism', '#RoyalAirMaroc', '#aviation', '#pandemic', '#COVID', '#COVID19', '#vaccination']",['@RAM_Maroc'],['https://t.co/8SV2XqjS4x'],['🇲🇦']
"Morocco 🇲🇦 Leads Africa's 🌍 Vaccination Drive, AU Prepares for Mass Rollout #Morocco #Maroc #المغرب #Africa #NorthAfrica #vaccination #vaccine #pandemic #COVID #COVID19   https://t.co/Tl51on0V7t",Morocco  Leads Africas  Vaccination Drive AU Prepares for Mass Rollout ,"['#Morocco', '#Maroc', '#المغرب', '#Africa', '#NorthAfrica', '#vaccination', '#vaccine', '#pandemic', '#COVID', '#COVID19']",[],['https://t.co/Tl51on0V7t'],"['🇲🇦', '🌍']"
#Economic #crisis of #COVID19 will lead to life-threatening #food shortages for 270 mn people this year against 150 mn pre-pandemic &amp; 41 mn people are on brink of famine currently (against 34 mn last year).  @WFP @FAO @FAOAfrica @WHOAFRO @UNICEF @UNDP @GHS  https://t.co/2zSICbs2m5, of will lead to lifethreatening shortages for 270 mn people this year against 150 mn prepandemic amp 41 mn people are on brink of famine currently (against 34 mn last year) ,"['#Economic', '#crisis', '#COVID19', '#food']","['@WFP', '@FAO', '@FAOAfrica', '@WHOAFRO', '@UNICEF', '@UNDP', '@GHS']",['https://t.co/2zSICbs2m5'],[]
"Dear Srilankans brace for impact, I repeat BRACE FOR IMPACT. Both pilots are turned out to be tuk tuk drivers...  #LKA #Srilanka #COVID19 #Delta #DeltaVariante #COVID19LK",Dear Srilankans brace for impact I repeat BRACE FOR IMPACT Both pilots are turned out to be tuk tuk drivers ,"['#LKA', '#Srilanka', '#COVID19', '#Delta', '#DeltaVariante', '#COVID19LK']",[],[],[]
"Chest xray of a 34 years old admitted with covid pneumonia for the last one week.  You don't need to be a doctor to see the havoc going on in this film.  Observing victims at young age now.  Get vaccinated, Stay Safe #COVID19 #Delta  https://t.co/8UlBVv774p",Chest xray of a 34 years old admitted with covid pneumonia for the last one week You dont need to be a doctor to see the havoc going on in this film Observing victims at young age now Get vaccinated Stay Safe ,"['#COVID19', '#Delta']",[],['https://t.co/8UlBVv774p'],[]
"Click ⬆️ to watch the full video.  ➡ Turkey Visa New Updates ➡Covid 19 New Rules Turkey. ➡Turkey Full Process and Feeses. ✈ K Middle East Immigration +971582264481,+97165694780 #immigration #travel #visa #tourism   Click ⬇ to watch the full video.  https://t.co/Z7mYIL4u3I",Click  to watch the full video  Turkey Visa New Updates Covid 19 New Rules Turkey Turkey Full Process and Feeses  K Middle East Immigration +971582264481+97165694780 Click  to watch the full video ,"['#immigration', '#travel', '#visa', '#tourism']",[],['https://t.co/Z7mYIL4u3I'],"['⬆️', '➡', '➡', '➡', '✈', '⬇']"
Please do something for Kerala. Pinarayi Vijayan is useless CM.His days are over. He can do nothing. Please do something for Kerala people. Covid-19 cases are increasing unabated. It will engulf not only Kerala but also India as a whole.  .,Please do something for Kerala Pinarayi Vijayan is useless CMHis days are over He can do nothing Please do something for Kerala people Covid19 cases are increasing unabated It will engulf not only Kerala but also India as a whole ,[],[],[],[]
"Alhamadulilah vaccine redure the spread of COVID-19 &amp; covid related hospitalized including death,so don't weste time get vaccinated today!  https://t.co/uGNcXOdXHh",Alhamadulilah vaccine redure the spread of COVID19 amp covid related hospitalized including deathso dont weste time get vaccinated today ,[],[],['https://t.co/uGNcXOdXHh'],[]
"Covid-19: Deaths in Bangladesh top 22,000 with 248 new deaths  https://t.co/8aOwcE3yxZ",Covid19: Deaths in Bangladesh top 22000 with 248 new deaths ,[],[],['https://t.co/8aOwcE3yxZ'],[]
"North Andaman beaches are pretty famous for Turtle nesting. Here we are at Rangat, Betapur Beach .  Generally we require 3 to 4 days exclusively to cover the North region of Andaman . #andaman #beach  #COVID19 #world #wildlife #untouched  https://t.co/MDoiWxOvJZ",North Andaman beaches are pretty famous for Turtle nesting Here we are at Rangat Betapur Beach  Generally we require 3 to 4 days exclusively to cover the North region of Andaman  ,"['#andaman', '#beach', '#COVID19', '#world', '#wildlife', '#untouched']",[],['https://t.co/MDoiWxOvJZ'],[]
"@PunjabGovtIndia had spent 20 crore on #COVID19 related Advertisements rather than ramping up infrastructure, while spent only 3 crores: Data tabled in LS on July 30", had spent 20 crore on related Advertisements rather than ramping up infrastructure while spent only 3 crores: Data tabled in LS on July 30,['#COVID19'],['@PunjabGovtIndia'],[],[]
Every contribution counts. Find out how you can also help these organisations fight COVID-19 in India ⬇️ #Covid19IndiaHelp I don’t care about COVID I care about life eat sleep work repeat 🙏🪔,Every contribution counts Find out how you can also help these organisations fight COVID19 in India  I don’t care about COVID I care about life eat sleep work repeat ,['#Covid19IndiaHelp'],[],[],"['⬇️', '🙏', '🪔']"
Impact of COVID-19 on Acute Viral Bronchiolitis Hospitalization Among Infants in North India.  https://t.co/ZbqaStC4Px  #PedsICU  @lalittakia  @awasthi_pusp  #COVID19 @PICJournalWatch,Impact of COVID19 on Acute Viral Bronchiolitis Hospitalization Among Infants in North India  ,"['#PedsICU', '#COVID19']","['@lalittakia', '@awasthi_pusp', '@PICJournalWatch']",['https://t.co/ZbqaStC4Px'],[]
@IamArhanBagati @_PVRCinemas @ambiencemalls @ritesh_sid @SanjeevBijli Urge everyone to go to @_PVRCinemas &amp; enjoy the movies. Follow COVID19 protocol &amp; have fun., Urge everyone to go to amp enjoy the movies Follow COVID19 protocol amp have fun,[],"['@IamArhanBagati', '@_PVRCinemas', '@ambiencemalls', '@ritesh_sid', '@SanjeevBijli', '@_PVRCinemas']",[],[]
@RehanMian3 Does not matter. #Pakistan does not have good #surveillance for #COVID19 let alone for #Breakthrough infections., Does not matter does not have good for let alone for infections,"['#Pakistan', '#surveillance', '#COVID19', '#Breakthrough']",['@RehanMian3'],[],[]
Vaccination completed👌💯 #CovishieldVaccine #dose2 #doneanddusted #covid_19 #covidvacccine #fightwithcorona #ɢᴇᴛᴠᴀᴄᴄɪɴᴀᴛᴇᴅ💉,Vaccination completed ,"['#CovishieldVaccine', '#dose2', '#doneanddusted', '#covid_19', '#covidvacccine', '#fightwithcorona', '#ɢᴇᴛᴠᴀᴄᴄɪɴᴀᴛᴇᴅ💉']",[],[],"['👌', '💯']"
Pakistan’s #exports to Italy recorded a 49% growth on yoy basis to $786 million in the outgoing FY 20-21 despite the fact that the Covid-19 pandemic had hit the #Italian market  For further details 👉  https://t.co/FjZIQj7vUP  https://t.co/JaMCYg96SD,Pakistan’s to Italy recorded a 49% growth on yoy basis to $786 million in the outgoing FY 2021 despite the fact that the Covid19 pandemic had hit the market For further details   ,"['#exports', '#Italian']",[],"['https://t.co/FjZIQj7vUP', 'https://t.co/JaMCYg96SD']",['👉']
Look as if that all the people around you as COVID 19  infected.  #COVID19 #COVID #LKA #COVID19LK #SRILANKA #GetVaccinatedNow  https://t.co/h8JFfpxHV7,Look as if that all the people around you as COVID 19 infected ,"['#COVID19', '#COVID', '#LKA', '#COVID19LK', '#SRILANKA', '#GetVaccinatedNow']",[],['https://t.co/h8JFfpxHV7'],[]
@SCC_eng sir please confirm authenticity of news circulated on social media attributed to your honorable court that a man has won a case against covid vaccination and lockdowns. Below is one of such news links  https://t.co/JOxvjzKhPh @WHOPakistan @OfficialNcoc @WHO #COVID19 #Pak, sir please confirm authenticity of news circulated on social media attributed to your honorable court that a man has won a case against covid vaccination and lockdowns Below is one of such news links  ,"['#COVID19', '#Pak']","['@SCC_eng', '@WHOPakistan', '@OfficialNcoc', '@WHO']",['https://t.co/JOxvjzKhPh'],[]
"Interesting to note that people coming from U.K., Europe and India cannot enter US but those from Pakistan can! #Covid_19 #TravelRestrictions",Interesting to note that people coming from UK Europe and India cannot enter US but those from Pakistan can ,"['#Covid_19', '#TravelRestrictions']",[],[],[]
"Israel's president gets third COVID-19 shot, urges boosters for over-60s  https://t.co/jezfwczm5O",Israels president gets third COVID19 shot urges boosters for over60s ,[],[],['https://t.co/jezfwczm5O'],[]
